x,y,time_seconds,current_time
589,1016,5.446006,2024-06-22T19:40:31.569Z
585,1015,5.46266,2024-06-22T19:40:31.585Z
581,1006,5.479314,2024-06-22T19:40:31.601Z
733,965,5.495969,2024-06-22T19:40:31.621Z
912,926,5.5126219999999995,2024-06-22T19:40:31.633Z
991,914,5.5292769999999996,2024-06-22T19:40:31.649Z
981,916,5.5459309999999995,2024-06-22T19:40:31.665Z
990,920,5.5625849999999994,2024-06-22T19:40:31.681Z
993,920,5.5792399999999995,2024-06-22T19:40:31.699Z
988,909,5.595895,2024-06-22T19:40:31.712Z
995,916,5.61255,2024-06-22T19:40:31.728Z
991,923,5.629204,2024-06-22T19:40:31.755Z
992,919,5.645858,2024-06-22T19:40:31.760Z
997,920,5.662513,2024-06-22T19:40:31.775Z
991,922,5.679167,2024-06-22T19:40:31.799Z
989,918,5.695822,2024-06-22T19:40:31.814Z
982,915,5.712477,2024-06-22T19:40:31.824Z
1068,895,5.729131,2024-06-22T19:40:31.839Z
1296,856,5.745785,2024-06-22T19:40:31.871Z
1327,845,5.76244,2024-06-22T19:40:31.886Z
1323,842,5.779094,2024-06-22T19:40:31.902Z
1318,839,5.795749,2024-06-22T19:40:31.920Z
1320,838,5.812404,2024-06-22T19:40:31.934Z
1328,853,5.829058,2024-06-22T19:40:31.950Z
1319,851,5.845712,2024-06-22T19:40:31.965Z
1314,845,5.862367,2024-06-22T19:40:31.981Z
1320,845,5.879022,2024-06-22T19:40:32.000Z
1326,840,5.895676,2024-06-22T19:40:32.013Z
1333,847,5.912331,2024-06-22T19:40:32.028Z
1327,849,5.928986,2024-06-22T19:40:32.044Z
1318,845,5.94564,2024-06-22T19:40:32.060Z
1322,846,5.962294,2024-06-22T19:40:32.075Z
1324,848,5.978949,2024-06-22T19:40:32.100Z
1334,855,5.995603,2024-06-22T19:40:32.107Z
1364,797,6.012258,2024-06-22T19:40:32.123Z
1418,696,6.028912999999999,2024-06-22T19:40:32.154Z
1552,409,6.045567,2024-06-22T19:40:32.172Z
1537,424,6.062221,2024-06-22T19:40:32.185Z
1533,430,6.078875999999999,2024-06-22T19:40:32.201Z
1536,430,6.09553,2024-06-22T19:40:32.217Z
1548,422,6.112184999999999,2024-06-22T19:40:32.233Z
1551,423,6.128839999999999,2024-06-22T19:40:32.248Z
1541,426,6.1454949999999995,2024-06-22T19:40:32.264Z
1544,426,6.162147999999999,2024-06-22T19:40:32.280Z
1547,420,6.178802999999999,2024-06-22T19:40:32.303Z
1542,416,6.1954579999999995,2024-06-22T19:40:32.311Z
1545,421,6.212111999999999,2024-06-22T19:40:32.326Z
1540,430,6.2287669999999995,2024-06-22T19:40:32.342Z
1542,427,6.245422,2024-06-22T19:40:32.358Z
1549,424,6.262074999999999,2024-06-22T19:40:32.373Z
1542,424,6.2787299999999995,2024-06-22T19:40:32.401Z
1532,421,6.295385,2024-06-22T19:40:32.405Z
1534,426,6.3120389999999995,2024-06-22T19:40:32.436Z
1542,437,6.328694,2024-06-22T19:40:32.452Z
1430,391,6.345349,2024-06-22T19:40:32.468Z
1164,267,6.3620019999999995,2024-06-22T19:40:32.483Z
828,178,6.378657,2024-06-22T19:40:32.501Z
711,166,6.395312,2024-06-22T19:40:32.515Z
691,161,6.411967,2024-06-22T19:40:32.530Z
686,161,6.428621,2024-06-22T19:40:32.546Z
694,168,6.445276,2024-06-22T19:40:32.562Z
695,173,6.46193,2024-06-22T19:40:32.577Z
695,170,6.478584,2024-06-22T19:40:32.601Z
697,167,6.495239,2024-06-22T19:40:32.616Z
694,171,6.511894,2024-06-22T19:40:32.625Z
605,180,6.528548,2024-06-22T19:40:32.641Z
565,182,6.545203,2024-06-22T19:40:32.657Z
590,190,6.561857,2024-06-22T19:40:32.672Z
584,203,6.578511,2024-06-22T19:40:32.704Z
586,197,6.595166,2024-06-22T19:40:32.720Z
596,186,6.611821,2024-06-22T19:40:32.737Z
600,187,6.628475,2024-06-22T19:40:32.753Z
593,199,6.64513,2024-06-22T19:40:32.769Z
590,202,6.661784,2024-06-22T19:40:32.785Z
593,200,6.678439,2024-06-22T19:40:32.802Z
595,204,6.695093,2024-06-22T19:40:32.817Z
592,198,6.711748,2024-06-22T19:40:32.832Z
594,196,6.728403,2024-06-22T19:40:32.848Z
624,205,6.745057,2024-06-22T19:40:32.864Z
703,206,6.761711,2024-06-22T19:40:32.879Z
743,196,6.778366,2024-06-22T19:40:32.903Z
736,193,6.79502,2024-06-22T19:40:32.911Z
738,194,6.811675,2024-06-22T19:40:32.927Z
742,193,6.828329999999999,2024-06-22T19:40:32.943Z
741,187,6.844983999999999,2024-06-22T19:40:32.959Z
740,184,6.861638999999999,2024-06-22T19:40:32.974Z
737,189,6.878292999999999,2024-06-22T19:40:33.004Z
737,191,6.894946999999999,2024-06-22T19:40:33.009Z
745,186,6.911601999999999,2024-06-22T19:40:33.025Z
747,190,6.928256999999999,2024-06-22T19:40:33.041Z
737,188,6.9449119999999995,2024-06-22T19:40:33.056Z
728,187,6.9615659999999995,2024-06-22T19:40:33.087Z
757,189,6.978219999999999,2024-06-22T19:40:33.103Z
910,189,6.9948749999999995,2024-06-22T19:40:33.119Z
908,187,7.0115289999999995,2024-06-22T19:40:33.135Z
895,187,7.0281839999999995,2024-06-22T19:40:33.151Z
891,195,7.044839,2024-06-22T19:40:33.167Z
889,195,7.061493,2024-06-22T19:40:33.182Z
882,188,7.0781469999999995,2024-06-22T19:40:33.204Z
886,185,7.094802,2024-06-22T19:40:33.214Z
895,189,7.1114559999999996,2024-06-22T19:40:33.230Z
893,187,7.128111,2024-06-22T19:40:33.246Z
